time, Quad.GPS.X
0.909992,0.000001,0.000771,0.000882
0.914992,0.000006,0.000757,0.000515
0.919992,0.000011,0.000741,0.000092
0.924992,0.000027,0.000679,-0.000903
0.929992,0.000048,0.000654,-0.001777
0.934992,0.000102,0.000636,-0.003331
0.939991,0.000157,0.000609,-0.004499
0.944991,0.000278,0.000564,-0.006373
0.949991,0.000386,0.000538,-0.007627
0.954991,0.000594,0.000510,-0.009313
0.959991,0.000763,0.000497,-0.010173
0.964991,0.001056,0.000472,-0.010970
0.969991,0.001265,0.000467,-0.011170
0.974991,0.001590,0.000466,-0.010998
0.979991,0.001816,0.000490,-0.010628
0.984991,0.002181,0.000551,-0.009799
0.989991,0.002452,0.000608,-0.009117
0.994991,0.002921,0.000734,-0.007999
0.999991,0.003295,0.000850,-0.007233
1.004991,0.003978,0.001056,-0.006122
1.009991,0.004510,0.001210,-0.005438
1.014991,0.005398,0.001444,-0.004573
1.019992,0.006024,0.001602,-0.004102
1.024992,0.006991,0.001850,-0.003545
1.029992,0.007640,0.001997,-0.003277
1.034992,0.008552,0.002196,-0.003001
1.039993,0.009120,0.002316,-0.002862
1.044993,0.009872,0.002457,-0.002453
1.049993,0.010304,0.002529,-0.001933
1.054993,0.010842,0.002615,-0.000705
1.059994,0.011134,0.002655,0.000389
1.064994,0.011480,0.002692,0.002395
1.069994,0.011658,0.002714,0.003923
1.074994,0.011885,0.002740,0.006395
1.079994,0.012011,0.002750,0.008124
1.084995,0.012177,0.002775,0.010772
1.089995,0.012283,0.002791,0.012529
1.094995,0.012428,0.002813,0.015108
1.099995,0.012516,0.002831,0.016767
1.104996,0.012666,0.002918,0.019042
1.109996,0.012802,0.002994,0.020197
1.114996,0.013032,0.003117,0.021176
1.119996,0.013178,0.003193,0.021285
1.124997,0.013330,0.003281,0.020787
1.129997,0.013357,0.003332,0.020116
1.134997,0.013253,0.003388,0.018697
1.139997,0.013082,0.003431,0.017557
1.144997,0.012666,0.003524,0.015662
1.149998,0.012282,0.003601,0.014357
1.154998,0.011560,0.003735,0.012390
1.159998,0.011001,0.003831,0.011088
1.164998,0.010098,0.003970,0.009211
1.169999,0.009503,0.004028,0.008067
1.174999,0.008727,0.004092,0.006584
1.179999,0.008308,0.004121,0.005780
1.184999,0.007863,0.004143,0.004848
1.190000,0.007673,0.004169,0.004409
1.195000,0.007499,0.004200,0.004008
1.200000,0.007461,0.004192,0.003877
1.205000,0.007532,0.004168,0.003849
1.210001,0.007645,0.004156,0.003885
1.215001,0.007884,0.004108,0.003960
1.220001,0.008104,0.004068,0.003992
1.225001,0.008492,0.004023,0.003957
1.230001,0.008759,0.004001,0.003838
1.235002,0.009157,0.003990,0.003481
1.240002,0.009406,0.003994,0.003123
1.245002,0.009719,0.004042,0.002420
1.250002,0.009868,0.004100,0.001860
1.255003,0.010019,0.004171,0.000916
1.260003,0.010108,0.004210,0.000251
1.265003,0.010251,0.004264,-0.000748
1.270003,0.010346,0.004312,-0.001378
1.275004,0.010471,0.004384,-0.002219
1.280004,0.010550,0.004429,-0.002684
1.285004,0.010669,0.004488,-0.003278
1.290004,0.010770,0.004505,-0.003624
1.295004,0.010964,0.004538,-0.004040
1.300005,0.011092,0.004577,-0.004242
1.305005,0.011246,0.004654,-0.004436
1.310005,0.011318,0.004706,-0.004526
1.315005,0.011422,0.004740,-0.004579
1.320006,0.011523,0.004737,-0.004575
1.325006,0.011746,0.004711,-0.004520
1.330006,0.011927,0.004697,-0.004480
1.335006,0.012212,0.004692,-0.004408
1.340007,0.012404,0.004683,-0.004353
1.345007,0.012684,0.004694,-0.004252
1.350007,0.012849,0.004719,-0.004197
1.355007,0.013044,0.004756,-0.004131
1.360008,0.013157,0.004765,-0.004111
1.365008,0.013327,0.004780,-0.004081
1.370008,0.013432,0.004795,-0.004053
1.375008,0.013560,0.004852,-0.003993
1.380008,0.013617,0.004891,-0.003946
1.385009,0.013674,0.004935,-0.003882
1.390009,0.013704,0.004957,-0.003840
1.395009,0.013746,0.004968,-0.003763
1.400009,0.013787,0.004965,-0.003706
1.405010,0.013863,0.004970,-0.003622
1.410010,0.013917,0.004988,-0.003564
1.415010,0.013985,0.005031,-0.003450
1.420010,0.014023,0.005042,-0.003372
1.425011,0.014078,0.005064,-0.003267
1.430011,0.014112,0.005080,-0.003202
1.435011,0.014155,0.005097,-0.003088
1.440011,0.014182,0.005097,-0.003018
1.445011,0.014228,0.005063,-0.002903
1.450012,0.014264,0.005045,-0.002822
1.455012,0.014315,0.005042,-0.002693
1.460012,0.014345,0.005052,-0.002608
1.465012,0.014380,0.005078,-0.002467
1.470013,0.014395,0.005105,-0.002358
1.475013,0.014408,0.005144,-0.002210
1.480013,0.014410,0.005162,-0.002120
1.485013,0.014410,0.005175,-0.001982
1.490014,0.014408,0.005192,-0.001893
1.495014,0.014405,0.005235,-0.001723
1.500014,0.014405,0.005269,-0.001604
1.505014,0.014411,0.005317,-0.001436
1.510015,0.014423,0.005338,-0.001328
1.515015,0.014447,0.005332,-0.001175
1.520015,0.014464,0.005321,-0.001083
1.525015,0.014488,0.005282,-0.000935
1.530015,0.014500,0.005234,-0.000862
1.535016,0.014505,0.005167,-0.000777
1.540016,0.014499,0.005141,-0.000718
1.545016,0.014485,0.005108,-0.000619
1.550016,0.014473,0.005087,-0.000537
1.555017,0.014448,0.005054,-0.000395
1.560017,0.014429,0.005041,-0.000297
1.565017,0.014393,0.005003,-0.000154
1.570017,0.014362,0.004989,-0.000041
1.575018,0.014315,0.004978,0.000126
1.580018,0.014286,0.004969,0.000230
1.585018,0.014242,0.004960,0.000350
1.590018,0.014213,0.004947,0.000411
1.595019,0.014167,0.004927,0.000478
1.600019,0.014137,0.004930,0.000526
1.605019,0.014095,0.004931,0.000611
1.610019,0.014074,0.004954,0.000660
1.615019,0.014060,0.004977,0.000735
1.620020,0.014061,0.004982,0.000769
1.625020,0.014069,0.004999,0.000848
1.630020,0.014084,0.005022,0.000901
1.635020,0.014130,0.005080,0.000942
1.640021,0.014180,0.005121,0.000962
1.645021,0.014278,0.005146,0.001012
1.650021,0.014348,0.005141,0.001042
1.655021,0.014454,0.005146,0.001089
1.660022,0.014528,0.005142,0.001141
1.665022,0.014633,0.005111,0.001223
1.670022,0.014695,0.005094,0.001290
1.675022,0.014776,0.005053,0.001386
1.680022,0.014819,0.005016,0.001438
1.685023,0.014857,0.004938,0.001468
1.690023,0.014863,0.004875,0.001478
1.695023,0.014840,0.004806,0.001501
1.700023,0.014815,0.004778,0.001509
1.705024,0.014769,0.004748,0.001520
1.710024,0.014736,0.004750,0.001523
1.715024,0.014695,0.004760,0.001519
1.720024,0.014673,0.004759,0.001517
1.725025,0.014647,0.004785,0.001509
1.730025,0.014640,0.004817,0.001496
1.735025,0.014653,0.004891,0.001491
1.740025,0.014677,0.004931,0.001484
1.745026,0.014731,0.004968,0.001496
1.750026,0.014775,0.004993,0.001510
1.755026,0.014845,0.004978,0.001545
1.760026,0.014886,0.004949,0.001565
1.765026,0.014934,0.004905,0.001584
1.770027,0.014955,0.004869,0.001587
1.775027,0.014976,0.004837,0.001580
1.780027,0.014988,0.004830,0.001566
1.785027,0.015004,0.004834,0.001556
1.790028,0.015017,0.004838,0.001547
1.795028,0.015034,0.004830,0.001544
1.800028,0.015045,0.004836,0.001525
1.805028,0.015062,0.004835,0.001486
1.810029,0.015074,0.004868,0.001415
1.815029,0.015116,0.005106,0.001116
1.820029,0.015186,0.005435,0.000780
1.825029,0.015399,0.006117,0.000095
1.830029,0.015642,0.006691,-0.000494
1.835030,0.016217,0.007684,-0.001520
1.840030,0.016796,0.008428,-0.002257
1.845030,0.018081,0.009597,-0.003430
1.850030,0.019311,0.010425,-0.004204
1.855031,0.021921,0.011709,-0.005276
1.860031,0.024313,0.012620,-0.005905
1.865031,0.029172,0.014090,-0.006601
1.870031,0.033444,0.015123,-0.006778
1.875032,0.041658,0.016691,-0.006303
1.880032,0.048419,0.017768,-0.005362
1.885032,0.060492,0.019480,-0.002883
1.890032,0.069739,0.020703,-0.000479
1.895033,0.085120,0.022731,0.004267
1.900033,0.096151,0.024221,0.008123
1.905033,0.113410,0.026626,0.014765
1.910033,0.125100,0.028336,0.019591
1.915033,0.142525,0.031062,0.027178
1.920034,0.153918,0.032936,0.032354
1.925034,0.170247,0.035466,0.040209
1.930034,0.180142,0.036763,0.045307
1.935034,0.192546,0.037817,0.052158
1.940035,0.198699,0.037804,0.055815
1.945035,0.204131,0.036475,0.059475
1.950035,0.204935,0.034666,0.060508
1.955035,0.201747,0.030546,0.059758
1.960036,0.196694,0.026902,0.057753
1.965036,0.184970,0.020298,0.052704
1.970036,0.174672,0.015286,0.048215
1.975036,0.156159,0.007206,0.040279
1.980036,0.142265,0.001676,0.034519
1.985037,0.120142,-0.006338,0.025842
1.990037,0.105221,-0.011268,0.020438
1.995037,0.083724,-0.017709,0.013443
2.000037,0.070616,-0.021236,0.009766
2.005037,0.053742,-0.025314,0.005898
2.010037,0.044825,-0.027168,0.004339
2.015036,0.035647,-0.028680,0.003098
2.020036,0.032578,-0.028981,0.002728
2.025036,0.032649,-0.028708,0.002270
2.030035,0.035699,-0.028266,0.001725
2.035035,0.044362,-0.027544,0.000114
2.040035,0.052539,-0.027188,-0.001694
2.045034,0.067768,-0.026992,-0.005683
2.050034,0.079498,-0.027153,-0.009198
2.055033,0.098775,-0.027852,-0.015655
2.060033,0.112372,-0.028611,-0.020645
2.065033,0.133297,-0.030119,-0.028919
2.070032,0.147291,-0.031304,-0.034796
2.075032,0.167888,-0.033259,-0.043882
2.080032,0.181148,-0.034622,-0.049989
2.085031,0.200036,-0.036604,-0.059004
2.090031,0.211746,-0.037757,-0.064751
2.095031,0.227516,-0.039019,-0.072692
2.100030,0.236522,-0.039439,-0.077293
2.105030,0.247276,-0.039205,-0.082826
2.110029,0.252302,-0.038390,-0.085367
2.115029,0.256299,-0.036104,-0.087148
2.120029,0.256501,-0.033862,-0.086911
2.125028,0.253107,-0.029498,-0.084396
2.130028,0.248503,-0.026013,-0.081343
0.005000,0.000000,0.000000,0.000000,0.000000
0.010000,0.000000,0.000000,0.000002,0.000000
0.015000,0.000000,0.000000,0.000005,0.000000
0.020000,0.000000,0.000000,0.000012,0.000000
0.025000,0.000000,0.000000,0.000019,0.000000
0.030000,0.000000,0.000000,0.000021,0.000000
0.035000,0.000000,0.000000,0.000012,0.000000
0.040000,0.000000,0.000000,-0.000014,0.000000
0.045000,0.000000,0.000000,-0.000060,0.000000
0.050000,-0.000000,0.000000,-0.000124,0.000000
0.055000,-0.000001,0.000000,-0.000206,0.000000
0.060000,-0.000003,0.000000,-0.000302,0.000000
0.065000,-0.000004,0.000000,-0.000408,0.000000
0.070000,-0.000007,0.000000,-0.000517,0.000000
0.075000,-0.000010,0.000000,-0.000623,0.000000
0.080000,-0.000013,0.000000,-0.000720,0.000000
0.085000,-0.000017,0.000000,-0.000805,0.000000
0.090000,-0.000021,0.000000,-0.000880,0.000000
0.095000,-0.000026,0.000000,-0.000945,0.000000
0.100000,-0.000031,0.000000,-0.001003,0.000000
0.105000,-0.000036,0.000000,-0.001056,0.000000
0.110000,-0.000041,0.000000,-0.001104,0.000000
0.115000,-0.000047,0.000000,-0.001146,0.000000
0.120000,-0.000053,0.000000,-0.001180,0.000000
0.125000,-0.000059,0.000000,-0.001208,0.000000
0.130000,-0.000065,0.000000,-0.001230,0.000000
0.135000,-0.000071,0.000000,-0.001244,0.000000
0.140000,-0.000077,0.000000,-0.001251,0.000000
0.145000,-0.000084,0.000000,-0.001252,0.000000
0.150000,-0.000090,0.000000,-0.001244,0.000000
0.155000,-0.000096,0.000000,-0.001230,0.000000
0.160000,-0.000102,0.000000,-0.001208,0.000000
0.165000,-0.000108,0.000000,-0.001177,0.000000
0.170000,-0.000114,0.000000,-0.001138,0.000000
0.175000,-0.000119,0.000000,-0.001088,0.000000
0.180000,-0.000125,0.000000,-0.001032,0.000000
0.185000,-0.000130,0.000000,-0.000973,0.000000
0.190000,-0.000134,0.000000,-0.000916,0.000000
0.195000,-0.000139,0.000000,-0.000858,0.000000
0.200000,-0.000143,0.000000,-0.000801,0.000000
0.205000,-0.000147,0.000000,-0.000750,0.000000
0.210000,-0.000150,0.000000,-0.000705,0.000000
0.215000,-0.000154,0.000000,-0.000670,0.000000
0.220000,-0.000157,0.000000,-0.000646,0.000000
0.225000,-0.000160,0.000000,-0.000633,0.000000
0.230000,-0.000163,0.000000,-0.000630,0.000000
0.235000,-0.000166,0.000000,-0.000638,0.000000
0.240000,-0.000170,0.000000,-0.000654,0.000000
0.245000,-0.000173,0.000000,-0.000676,0.000000
0.250000,-0.000176,0.000000,-0.000700,0.000000
0.255000,-0.000180,0.000000,-0.000721,0.000000
0.260000,-0.000184,0.000000,-0.000734,0.000000
0.265000,-0.000187,0.000000,-0.000736,0.000000
0.270000,-0.000191,0.000000,-0.000730,0.000000
0.275000,-0.000195,0.000000,-0.000714,0.000000
0.280000,-0.000198,0.000000,-0.000691,0.000000
0.285000,-0.000202,0.000000,-0.000663,0.000000
0.290000,-0.000205,0.000000,-0.000636,0.000000
0.295000,-0.000208,0.000000,-0.000614,0.000000
0.300000,-0.000211,0.000000,-0.000600,0.000000
0.305000,-0.000214,0.000000,-0.000595,0.000000
0.310000,-0.000217,0.000000,-0.000598,0.000000
0.314999,-0.000220,0.000000,-0.000606,0.000000
0.319999,-0.000223,0.000000,-0.000622,0.000000
0.324999,-0.000226,0.000000,-0.000647,0.000000
0.329999,-0.000229,0.000000,-0.000680,0.000000
0.334999,-0.000233,0.000000,-0.000721,0.000000
0.339999,-0.000237,0.000000,-0.000769,0.000000
0.344999,-0.000241,0.000000,-0.000823,0.000000
0.349999,-0.000245,0.000000,-0.000883,0.000000
0.354999,-0.000250,0.000000,-0.000948,0.000000
0.359999,-0.000255,0.000000,-0.001015,0.000000
0.364999,-0.000260,0.000000,-0.001080,0.000000
0.369999,-0.000265,0.000000,-0.001142,0.000000
0.374999,-0.000271,0.000000,-0.001193,0.000000
0.379999,-0.000277,0.000000,-0.001233,0.000000
0.384999,-0.000284,0.000000,-0.001260,0.000000
0.389999,-0.000290,0.000000,-0.001275,0.000000
0.394998,-0.000296,0.000000,-0.001281,0.000000
0.399998,-0.000303,0.000000,-0.001281,0.000000
0.404998,-0.000309,0.000000,-0.001274,0.000000
0.409998,-0.000315,0.000000,-0.001259,0.000000
0.414998,-0.000322,0.000000,-0.001236,0.000000
0.419998,-0.000328,0.000000,-0.001206,0.000000
0.424998,-0.000334,0.000000,-0.001168,0.000000
0.429998,-0.000339,0.000000,-0.001124,0.000000
0.434998,-0.000345,0.000000,-0.001073,0.000000
0.439998,-0.000350,0.000000,-0.001016,0.000000
0.444998,-0.000355,0.000000,-0.000951,0.000000
0.449998,-0.000360,0.000000,-0.000877,0.000000
0.454998,-0.000364,0.000000,-0.000795,0.000000
0.459998,-0.000367,0.000000,-0.000707,0.000000
0.464998,-0.000371,0.000000,-0.000616,0.000000
0.469997,-0.000373,0.000000,-0.000527,0.000000
0.474997,-0.000376,0.000000,-0.000442,0.000000
0.479997,-0.000378,0.000000,-0.000367,0.000000
0.484997,-0.000379,0.000000,-0.000305,0.000000
0.489997,-0.000381,0.000000,-0.000258,0.000000
0.494997,-0.000382,0.000000,-0.000226,0.000000
0.499997,-0.000383,0.000000,-0.000202,0.000000
0.504997,-0.000384,0.000000,-0.000182,0.000000
0.509997,-0.000385,0.000000,-0.000161,0.000000
0.514997,-0.000386,0.000000,-0.000135,0.000000
0.519997,-0.000386,0.000000,-0.000102,0.000000
0.524997,-0.000387,0.000000,-0.000058,0.000000
0.529997,-0.000387,0.000000,-0.000002,0.000000
0.534997,-0.000386,0.000000,0.000068,0.000000
0.539997,-0.000386,0.000000,0.000155,0.000000
0.544997,-0.000385,0.000000,0.000257,0.000000
0.549996,-0.000383,0.000000,0.000377,0.000000
0.554996,-0.000381,0.000000,0.000512,0.000000
0.559996,-0.000378,0.000000,0.000657,0.000000
0.564996,-0.000374,0.000000,0.000805,0.000000
0.569996,-0.000370,0.000000,0.000945,0.000000
0.574996,-0.000365,0.000000,0.001074,0.000000
0.579996,-0.000359,0.000000,0.001185,0.000000
0.584996,-0.000353,0.000000,0.001273,0.000000
0.589996,-0.000346,0.000000,0.001336,0.000000
0.594996,-0.000339,0.000000,0.001373,0.000000
0.599996,-0.000332,0.000000,0.001384,0.000000
0.604996,-0.000326,0.000000,0.001368,0.000000
0.609996,-0.000319,0.000000,0.001332,0.000000
0.614996,-0.000312,0.000000,0.001284,0.000000
0.619996,-0.000306,0.000000,0.001231,0.000000
0.624996,-0.000300,0.000000,0.001178,0.000000
0.629995,-0.000294,0.000000,0.001130,0.000000
0.634995,-0.000289,0.000000,0.001089,0.000000
0.639995,-0.000283,0.000000,0.001056,0.000000
0.644995,-0.000278,0.000000,0.001036,0.000000
0.649995,-0.000273,0.000000,0.001031,0.000000
0.654995,-0.000268,0.000000,0.001039,0.000000
0.659995,-0.000263,0.000000,0.001055,0.000000
0.664995,-0.000257,0.000000,0.001075,0.000000
0.669995,-0.000252,0.000000,0.001095,0.000000
0.674995,-0.000246,0.000000,0.001117,0.000000
0.679995,-0.000241,0.000000,0.001145,0.000000
0.684995,-0.000235,0.000000,0.001182,0.000000
0.689995,-0.000229,0.000000,0.001228,0.000000
0.694995,-0.000222,0.000000,0.001281,0.000000
0.699995,-0.000216,0.000000,0.001338,0.000000
0.704994,-0.000209,0.000000,0.001397,0.000000
0.709994,-0.000202,0.000000,0.001454,0.000000
0.714994,-0.000194,0.000000,0.001508,0.000000
0.719994,-0.000187,0.000000,0.001560,0.000000
0.724994,-0.000179,0.000000,0.001604,0.000000
0.729994,-0.000171,0.000000,0.001635,0.000000
0.734994,-0.000162,0.000000,0.001645,0.000000
0.739994,-0.000154,0.000000,0.001633,0.000000
0.744994,-0.000146,0.000000,0.001597,0.000000
0.749994,-0.000138,0.000000,0.001537,0.000000
0.754994,-0.000131,0.000000,0.001455,0.000000
0.759994,-0.000124,0.000000,0.001355,0.000000
0.764994,-0.000118,0.000000,0.001242,0.000000
0.769994,-0.000112,0.000000,0.001127,0.000000
0.774994,-0.000106,0.000000,0.001011,0.000000
0.779994,-0.000102,0.000000,0.000899,0.000000
0.784993,-0.000098,0.000000,0.000790,0.000000
0.789993,-0.000094,0.000000,0.000684,0.000000
0.794993,-0.000091,0.000000,0.000583,0.000000
0.799993,-0.000088,0.000000,0.000484,0.000000
0.804993,-0.000086,0.000000,0.000382,0.000000
0.809993,-0.000084,0.000000,0.000278,0.000000
0.814993,-0.000083,0.000000,0.000170,0.000000
0.819993,-0.000083,0.000000,0.000061,0.000000
0.824993,-0.000083,0.000000,-0.000045,0.000000
0.829993,-0.000083,0.000000,-0.000146,0.000000
0.834993,-0.000084,0.000000,-0.000241,0.000000
0.839993,-0.000086,0.000000,-0.000329,0.000000
0.844993,-0.000088,0.000000,-0.000411,0.000000
0.849993,-0.000090,0.000000,-0.000488,0.000000
0.854993,-0.000093,0.000000,-0.000561,0.000000
0.859993,-0.000096,0.000000,-0.000627,0.000000
0.864992,-0.000099,0.000000,-0.000690,0.000000
